cell,true_label,cluster
G17.MAA000941.3_8_M.1.1,oligodendrocyte,15
G17.MAA001853.3_38_F.1.1,neuron,10
G18.B003274.3_38_F.1.1,oligodendrocyte,13
G18.B003275.3_38_F.1.1,brain pericyte,16
G18.B003277.3_39_F.1.1,oligodendrocyte,13
G18.B003728.3_56_F.1.1,oligodendrocyte,5
G18.MAA000560.3_10_M.1.1,astrocyte,0
G18.MAA000578.3_10_M.1.1,neuron,10
G18.MAA000581.3_10_M.1.1,brain pericyte,4
G18.MAA000926.3_9_M.1.1,oligodendrocyte,15
G18.MAA000928.3_9_M.1.1,oligodendrocyte,1
G18.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,7
G18.MAA000944.3_9_M.1.1,astrocyte,19
G18.MAA000947.3_9_M.1.1,oligodendrocyte,1
G18.MAA001853.3_38_F.1.1,neuron,10
G19.B003275.3_38_F.1.1,endothelial cell,11
G19.B003290.3_38_F.1.1,neuron,3
G19.MAA000424.3_11_M.1.1,endothelial cell,8
G19.MAA000560.3_10_M.1.1,oligodendrocyte,1
G19.MAA000561.3_10_M.1.1,oligodendrocyte,1
G19.MAA000581.3_10_M.1.1,brain pericyte,4
G19.MAA000926.3_9_M.1.1,oligodendrocyte,1
G19.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,7
G19.MAA000944.3_9_M.1.1,oligodendrocyte,1
G2.B003290.3_38_F.1.1,endothelial cell,2
G2.MAA000560.3_10_M.1.1,oligodendrocyte,1
G2.MAA000564.3_10_M.1.1,oligodendrocyte,15
G2.MAA000923.3_9_M.1.1,oligodendrocyte,1
G2.MAA000926.3_9_M.1.1,astrocyte,19
G2.MAA000932.3_11_M.1.1,endothelial cell,2
G2.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,7
G2.MAA000944.3_9_M.1.1,astrocyte,0
G2.MAA001854.3_38_F.1.1,oligodendrocyte,1
G2.MAA001894.3_39_F.1.1,endothelial cell,2
G20.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,7
G20.MAA000560.3_10_M.1.1,astrocyte,0
G20.MAA000561.3_10_M.1.1,endothelial cell,11
G20.MAA000564.3_10_M.1.1,oligodendrocyte,15
G20.MAA000581.3_10_M.1.1,endothelial cell,8
G20.MAA000638.3_9_M.1.1,neuron,10
G20.MAA000923.3_9_M.1.1,endothelial cell,2
G20.MAA000926.3_9_M.1.1,oligodendrocyte,15
G20.MAA000928.3_9_M.1.1,oligodendrocyte,1
G20.MAA000941.3_8_M.1.1,oligodendrocyte,1
G20.MAA000944.3_9_M.1.1,oligodendrocyte,1
G20.MAA001853.3_38_F.1.1,neuron,10
G21.B003275.3_38_F.1.1,endothelial cell,8
G21.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,1
G21.MAA000563.3_10_M.1.1,oligodendrocyte,1
G21.MAA000578.3_10_M.1.1,oligodendrocyte,12
G21.MAA000581.3_10_M.1.1,endothelial cell,12
G21.MAA000923.3_9_M.1.1,oligodendrocyte,1
G21.MAA000926.3_9_M.1.1,oligodendrocyte,1
G21.MAA000935.3_8_M.1.1,oligodendrocyte,1
G22.B000621.3_56_F.1.1,oligodendrocyte precursor cell,7
G22.B003275.3_38_F.1.1,brain pericyte,16
G22.MAA000578.3_10_M.1.1,oligodendrocyte,15
G22.MAA000581.3_10_M.1.1,endothelial cell,17
G22.MAA000923.3_9_M.1.1,oligodendrocyte,1
G22.MAA000930.3_8_M.1.1,endothelial cell,17
G22.MAA000947.3_9_M.1.1,neuron,10
G22.MAA001895.3_38_F.1.1,endothelial cell,11
G3.B003290.3_38_F.1.1,endothelial cell,17
G3.MAA000550.3_10_M.1.1,oligodendrocyte,1
G3.MAA000560.3_10_M.1.1,astrocyte,0
G3.MAA000615.3_10_M.1.1,oligodendrocyte,1
G3.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,7
G3.MAA000924.3_8_M.1.1,Bergmann glial cell,6
G3.MAA000925.3_9_M.1.1,neuron,3
G3.MAA000926.3_9_M.1.1,oligodendrocyte,1
G3.MAA000930.3_8_M.1.1,oligodendrocyte,1
G3.MAA000932.3_11_M.1.1,endothelial cell,11
G3.MAA000942.3_8_M.1.1,oligodendrocyte,15
G3.MAA000944.3_9_M.1.1,astrocyte,19
G3.MAA001853.3_38_F.1.1,endothelial cell,8
G3.MAA001856.3_39_F.1.1,neuron,10
G4.MAA000560.3_10_M.1.1,astrocyte,0
G4.MAA000564.3_10_M.1.1,endothelial cell,11
G4.MAA000615.3_10_M.1.1,oligodendrocyte,1
G4.MAA000641.3_9_M.1.1,neuron,10
G4.MAA000923.3_9_M.1.1,oligodendrocyte,1
G4.MAA000926.3_9_M.1.1,oligodendrocyte,1
G4.MAA000928.3_9_M.1.1,Bergmann glial cell,5
G4.MAA000930.3_8_M.1.1,astrocyte,19
G4.MAA000932.3_11_M.1.1,brain pericyte,16
G4.MAA000935.3_8_M.1.1,oligodendrocyte,1
G4.MAA000944.3_9_M.1.1,oligodendrocyte,15
G4.MAA000947.3_9_M.1.1,oligodendrocyte,1
G4.MAA001894.3_39_F.1.1,astrocyte,0
G4.MAA001895.3_38_F.1.1,endothelial cell,2
G5.B003290.3_38_F.1.1,endothelial cell,8
G5.MAA000564.3_10_M.1.1,neuron,18
G5.MAA000930.3_8_M.1.1,oligodendrocyte,1
G5.MAA000932.3_11_M.1.1,endothelial cell,2
G5.MAA000935.3_8_M.1.1,neuron,18
G5.MAA000944.3_9_M.1.1,oligodendrocyte,1
G5.MAA000947.3_9_M.1.1,oligodendrocyte,1
G5.MAA001894.3_39_F.1.1,oligodendrocyte,15
G5.MAA001895.3_38_F.1.1,endothelial cell,8
G6.MAA000550.3_10_M.1.1,oligodendrocyte,1
G6.MAA000560.3_10_M.1.1,oligodendrocyte,1
G6.MAA000563.3_10_M.1.1,oligodendrocyte,1
G6.MAA000581.3_10_M.1.1,brain pericyte,16
G6.MAA000926.3_9_M.1.1,oligodendrocyte,1
G6.MAA000930.3_8_M.1.1,oligodendrocyte,1
G6.MAA000932.3_11_M.1.1,endothelial cell,2
G6.MAA000940.3_8_M.1.1,oligodendrocyte,1
G6.MAA000941.3_8_M.1.1,oligodendrocyte,1
G6.MAA001894.3_39_F.1.1,oligodendrocyte,1
G6.MAA001895.3_38_F.1.1,endothelial cell,8
G7.B001688.3_38_F.1.1,oligodendrocyte,15
G7.B003290.3_38_F.1.1,endothelial cell,2
G7.MAA000550.3_10_M.1.1,oligodendrocyte precursor cell,7
G7.MAA000560.3_10_M.1.1,oligodendrocyte,1
G7.MAA000615.3_10_M.1.1,astrocyte,19
G7.MAA000926.3_9_M.1.1,oligodendrocyte,1
G7.MAA000932.3_11_M.1.1,endothelial cell,2
G8.B003275.3_38_F.1.1,endothelial cell,8
G8.B003290.3_38_F.1.1,endothelial cell,17
G8.MAA000560.3_10_M.1.1,oligodendrocyte,1
G8.MAA000564.3_10_M.1.1,oligodendrocyte,1
G8.MAA000581.3_10_M.1.1,neuron,12
G8.MAA000615.3_10_M.1.1,oligodendrocyte,1
G8.MAA000932.3_11_M.1.1,endothelial cell,11
G8.MAA000942.3_8_M.1.1,oligodendrocyte,15
G8.MAA001854.3_38_F.1.1,oligodendrocyte,5
G8.MAA001894.3_39_F.1.1,endothelial cell,2
G9.B001688.3_38_F.1.1,endothelial cell,8
G9.MAA000550.3_10_M.1.1,oligodendrocyte,1
G9.MAA000560.3_10_M.1.1,oligodendrocyte,15
G9.MAA000564.3_10_M.1.1,endothelial cell,8
G9.MAA000615.3_10_M.1.1,oligodendrocyte,15
G9.MAA000926.3_9_M.1.1,oligodendrocyte,1
G9.MAA001894.3_39_F.1.1,astrocyte,19
H1.MAA000560.3_10_M.1.1,oligodendrocyte,1
H1.MAA000581.3_10_M.1.1,oligodendrocyte,1
H1.MAA000638.3_9_M.1.1,neuron,10
H1.MAA000926.3_9_M.1.1,oligodendrocyte,1
H1.MAA000932.3_11_M.1.1,endothelial cell,2
H1.MAA000944.3_9_M.1.1,oligodendrocyte,15
H1.MAA001856.3_39_F.1.1,oligodendrocyte,1
H10.B003275.3_38_F.1.1,endothelial cell,2
H10.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,7
H10.MAA000560.3_10_M.1.1,oligodendrocyte,1
H10.MAA000564.3_10_M.1.1,oligodendrocyte,1
H10.MAA000578.3_10_M.1.1,oligodendrocyte,15
H10.MAA000615.3_10_M.1.1,oligodendrocyte,1
H10.MAA000926.3_9_M.1.1,oligodendrocyte,1
H10.MAA000942.3_8_M.1.1,neuron,3
H10.MAA000944.3_9_M.1.1,oligodendrocyte,1
H10.MAA001894.3_39_F.1.1,oligodendrocyte,1
H11.B003728.3_56_F.1.1,astrocyte,19
H11.MAA000538.3_8_M.1.1,neuron,10
H11.MAA000560.3_10_M.1.1,oligodendrocyte,1
H11.MAA000561.3_10_M.1.1,oligodendrocyte,1
H11.MAA000615.3_10_M.1.1,oligodendrocyte,1
H11.MAA000923.3_9_M.1.1,brain pericyte,16
H11.MAA000944.3_9_M.1.1,oligodendrocyte,1
H11.MAA000947.3_9_M.1.1,oligodendrocyte,1
H12.B003275.3_38_F.1.1,endothelial cell,8
H12.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,7
H12.MAA000561.3_10_M.1.1,endothelial cell,11
H12.MAA000581.3_10_M.1.1,endothelial cell,11
H12.MAA000638.3_9_M.1.1,neuron,10
H12.MAA000926.3_9_M.1.1,astrocyte,0
H12.MAA000941.3_8_M.1.1,endothelial cell,8
H12.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,7
H12.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
H12.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
H13.B003275.3_38_F.1.1,endothelial cell,8
H13.B003290.3_38_F.1.1,endothelial cell,8
H13.MAA000550.3_10_M.1.1,oligodendrocyte,1
H13.MAA000553.3_10_M.1.1,oligodendrocyte,1
H13.MAA000561.3_10_M.1.1,brain pericyte,4
H13.MAA000564.3_10_M.1.1,oligodendrocyte,1
H13.MAA000581.3_10_M.1.1,endothelial cell,17
H13.MAA000926.3_9_M.1.1,oligodendrocyte,1
H13.MAA001853.3_38_F.1.1,endothelial cell,11
H13.MAA001894.3_39_F.1.1,oligodendrocyte,1
H14.B000404.3_56_F.1.1,oligodendrocyte,1
H14.B003275.3_38_F.1.1,endothelial cell,8
H14.B003277.3_39_F.1.1,oligodendrocyte precursor cell,7
H14.MAA000560.3_10_M.1.1,astrocyte,0
H14.MAA000561.3_10_M.1.1,neuron,10
H14.MAA000581.3_10_M.1.1,endothelial cell,2
H14.MAA000615.3_10_M.1.1,neuron,18
H14.MAA000926.3_9_M.1.1,endothelial cell,2
H14.MAA000935.3_8_M.1.1,oligodendrocyte,1
H14.MAA000942.3_8_M.1.1,oligodendrocyte,1
H14.MAA000944.3_9_M.1.1,oligodendrocyte,1
H14.MAA000947.3_9_M.1.1,oligodendrocyte,1
H14.MAA001894.3_39_F.1.1,astrocyte,0
H15.B003275.3_38_F.1.1,endothelial cell,17
H15.B003728.3_56_F.1.1,oligodendrocyte,1
H15.MAA000560.3_10_M.1.1,astrocyte,1
H15.MAA000561.3_10_M.1.1,endothelial cell,8
H15.MAA000581.3_10_M.1.1,brain pericyte,16
H15.MAA000925.3_9_M.1.1,oligodendrocyte,15
H15.MAA000932.3_11_M.1.1,oligodendrocyte,1
H15.MAA000935.3_8_M.1.1,oligodendrocyte,1
H15.MAA000941.3_8_M.1.1,oligodendrocyte,1
H15.MAA000944.3_9_M.1.1,oligodendrocyte,1
H15.MAA000947.3_9_M.1.1,endothelial cell,2
H16.B001688.3_38_F.1.1,oligodendrocyte,1
H16.MAA000550.3_10_M.1.1,oligodendrocyte,15
H16.MAA000553.3_10_M.1.1,endothelial cell,8
H16.MAA000561.3_10_M.1.1,brain pericyte,16
H16.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,7
H16.MAA000564.3_10_M.1.1,neuron,18
H16.MAA000581.3_10_M.1.1,neuron,10
H16.MAA000638.3_9_M.1.1,neuron,10
H16.MAA000926.3_9_M.1.1,oligodendrocyte,1
H16.MAA000935.3_8_M.1.1,astrocyte,0
H16.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,7
H16.MAA000942.3_8_M.1.1,neuron,3
H16.MAA000944.3_9_M.1.1,neuron,18
H16.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,9
H17.B003728.3_56_F.1.1,astrocyte,19
H17.MAA000560.3_10_M.1.1,astrocyte,19
H17.MAA000581.3_10_M.1.1,endothelial cell,8
H17.MAA000942.3_8_M.1.1,oligodendrocyte,9
H17.MAA000947.3_9_M.1.1,oligodendrocyte,15
H18.MAA000424.3_11_M.1.1,neuron,10
H18.MAA000560.3_10_M.1.1,oligodendrocyte,1
H18.MAA000581.3_10_M.1.1,brain pericyte,4
H18.MAA000902.3_11_M.1.1,oligodendrocyte,15
H18.MAA000926.3_9_M.1.1,endothelial cell,8
H18.MAA000942.3_8_M.1.1,oligodendrocyte,15
H18.MAA000944.3_9_M.1.1,oligodendrocyte,1
H18.MAA001894.3_39_F.1.1,astrocyte,19
H19.B003277.3_39_F.1.1,oligodendrocyte,5
H19.MAA000561.3_10_M.1.1,neuron,10
H19.MAA000564.3_10_M.1.1,oligodendrocyte,15
H19.MAA000581.3_10_M.1.1,endothelial cell,8
H19.MAA000641.3_9_M.1.1,neuron,10
H19.MAA000926.3_9_M.1.1,astrocyte,19
H19.MAA000928.3_9_M.1.1,Bergmann glial cell,6
H19.MAA000935.3_8_M.1.1,oligodendrocyte,1
H19.MAA000941.3_8_M.1.1,oligodendrocyte,15
H19.MAA000944.3_9_M.1.1,oligodendrocyte,1
H2.B000404.3_56_F.1.1,Bergmann glial cell,6
H2.B003275.3_38_F.1.1,endothelial cell,8
H2.MAA000560.3_10_M.1.1,oligodendrocyte,1
H2.MAA000564.3_10_M.1.1,oligodendrocyte,15
H2.MAA000925.3_9_M.1.1,oligodendrocyte,15
H2.MAA000932.3_11_M.1.1,endothelial cell,2
H2.MAA000935.3_8_M.1.1,oligodendrocyte,1
H2.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,7
H2.MAA000944.3_9_M.1.1,oligodendrocyte,12
H2.MAA000947.3_9_M.1.1,oligodendrocyte,1
H2.MAA001853.3_38_F.1.1,endothelial cell,17
H20.B000621.3_56_F.1.1,oligodendrocyte precursor cell,7
H20.B003277.3_39_F.1.1,oligodendrocyte,13
H20.B003290.3_38_F.1.1,neuron,3
H20.B003728.3_56_F.1.1,astrocyte,19
H20.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,1
H20.MAA000564.3_10_M.1.1,oligodendrocyte,15
H20.MAA000581.3_10_M.1.1,endothelial cell,17
H20.MAA000926.3_9_M.1.1,astrocyte,0
H20.MAA000928.3_9_M.1.1,neuron,10
H20.MAA000940.3_8_M.1.1,neuron,3
H20.MAA001894.3_39_F.1.1,oligodendrocyte,1
H21.B000404.3_56_F.1.1,oligodendrocyte,5
H21.B000621.3_56_F.1.1,oligodendrocyte,7
H21.B003290.3_38_F.1.1,endothelial cell,11
H21.MAA000560.3_10_M.1.1,astrocyte,19
H21.MAA000563.3_10_M.1.1,oligodendrocyte,1
H21.MAA000581.3_10_M.1.1,endothelial cell,2
H21.MAA000930.3_8_M.1.1,oligodendrocyte,1
H21.MAA000932.3_11_M.1.1,endothelial cell,8
H21.MAA000944.3_9_M.1.1,oligodendrocyte,1
H21.MAA001853.3_38_F.1.1,neuron,10
H21.MAA001854.3_38_F.1.1,neuron,12
H22.B003290.3_38_F.1.1,oligodendrocyte,14
H22.B003728.3_56_F.1.1,oligodendrocyte,5
H22.MAA000561.3_10_M.1.1,brain pericyte,4
H22.MAA000564.3_10_M.1.1,oligodendrocyte,1
H22.MAA000581.3_10_M.1.1,brain pericyte,4
H22.MAA000926.3_9_M.1.1,oligodendrocyte,15
H22.MAA000944.3_9_M.1.1,astrocyte,19
H3.MAA000560.3_10_M.1.1,astrocyte,19
H3.MAA000615.3_10_M.1.1,oligodendrocyte,1
H3.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,7
H3.MAA000932.3_11_M.1.1,endothelial cell,2
H3.MAA000942.3_8_M.1.1,oligodendrocyte,15
H3.MAA000944.3_9_M.1.1,oligodendrocyte,1
H3.MAA001853.3_38_F.1.1,neuron,10
H3.MAA001894.3_39_F.1.1,astrocyte,0
H4.MAA000560.3_10_M.1.1,oligodendrocyte,15
H4.MAA000563.3_10_M.1.1,oligodendrocyte,9
H4.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,7
H4.MAA000581.3_10_M.1.1,oligodendrocyte,15
H4.MAA000615.3_10_M.1.1,oligodendrocyte,1
H4.MAA000923.3_9_M.1.1,oligodendrocyte,1
H4.MAA000925.3_9_M.1.1,oligodendrocyte,15
H4.MAA000926.3_9_M.1.1,oligodendrocyte,1
H4.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,7
H4.MAA000935.3_8_M.1.1,astrocyte,0
H4.MAA000941.3_8_M.1.1,brain pericyte,16
H4.MAA000942.3_8_M.1.1,oligodendrocyte,15
H4.MAA000944.3_9_M.1.1,oligodendrocyte,1
H4.MAA001853.3_38_F.1.1,endothelial cell,8
H5.MAA000550.3_10_M.1.1,neuron,10
H5.MAA000560.3_10_M.1.1,oligodendrocyte,15
H5.MAA000578.3_10_M.1.1,oligodendrocyte precursor cell,7
H5.MAA000581.3_10_M.1.1,endothelial cell,2
H5.MAA000926.3_9_M.1.1,oligodendrocyte,15
H5.MAA000932.3_11_M.1.1,endothelial cell,2
H5.MAA000942.3_8_M.1.1,oligodendrocyte,1
H5.MAA000947.3_9_M.1.1,oligodendrocyte,1
H5.MAA001894.3_39_F.1.1,oligodendrocyte,1
H6.B003275.3_38_F.1.1,oligodendrocyte precursor cell,7
H6.MAA000424.3_11_M.1.1,oligodendrocyte,1
H6.MAA000560.3_10_M.1.1,oligodendrocyte,15
H6.MAA000563.3_10_M.1.1,oligodendrocyte,15
H6.MAA000564.3_10_M.1.1,oligodendrocyte,1
H6.MAA000615.3_10_M.1.1,oligodendrocyte precursor cell,7
H6.MAA000923.3_9_M.1.1,oligodendrocyte,15
H6.MAA000926.3_9_M.1.1,oligodendrocyte,1
H6.MAA000932.3_11_M.1.1,endothelial cell,8
H6.MAA000941.3_8_M.1.1,endothelial cell,2
H6.MAA000944.3_9_M.1.1,oligodendrocyte,15
H6.MAA001894.3_39_F.1.1,oligodendrocyte,1
H7.B003275.3_38_F.1.1,endothelial cell,8
H7.MAA000560.3_10_M.1.1,oligodendrocyte,1
H7.MAA000926.3_9_M.1.1,oligodendrocyte,15
H7.MAA000942.3_8_M.1.1,oligodendrocyte,1
H8.B003275.3_38_F.1.1,endothelial cell,8
H8.B003277.3_39_F.1.1,oligodendrocyte,13
H8.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,7
H8.MAA000923.3_9_M.1.1,oligodendrocyte,1
H8.MAA000926.3_9_M.1.1,astrocyte,19
H8.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,7
H8.MAA000935.3_8_M.1.1,oligodendrocyte,1
H8.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,7
H8.MAA001894.3_39_F.1.1,oligodendrocyte,1
H9.B003275.3_38_F.1.1,endothelial cell,2
H9.B003277.3_39_F.1.1,endothelial cell,13
H9.MAA000560.3_10_M.1.1,astrocyte,0
H9.MAA000615.3_10_M.1.1,oligodendrocyte,1
H9.MAA000638.3_9_M.1.1,neuron,10
H9.MAA000925.3_9_M.1.1,oligodendrocyte,1
H9.MAA000926.3_9_M.1.1,astrocyte,0
H9.MAA000932.3_11_M.1.1,endothelial cell,8
H9.MAA000942.3_8_M.1.1,oligodendrocyte,15
H9.MAA000944.3_9_M.1.1,astrocyte,0
H9.MAA000947.3_9_M.1.1,oligodendrocyte,1
I1.B000404.3_56_F.1.1,oligodendrocyte,1
I1.MAA000926.3_9_M.1.1,endothelial cell,8
I1.MAA000932.3_11_M.1.1,brain pericyte,16
I1.MAA000935.3_8_M.1.1,oligodendrocyte,1
I1.MAA000941.3_8_M.1.1,oligodendrocyte,1
I1.MAA000944.3_9_M.1.1,oligodendrocyte,15
I1.MAA001854.3_38_F.1.1,oligodendrocyte,12
I10.B000621.3_56_F.1.1,oligodendrocyte precursor cell,7
I10.B001688.3_38_F.1.1,oligodendrocyte,1
I10.MAA000926.3_9_M.1.1,astrocyte,19
I10.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,7
I10.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,7
I11.B001688.3_38_F.1.1,oligodendrocyte,1
I11.B003275.3_38_F.1.1,endothelial cell,2
I11.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,7
I11.MAA000615.3_10_M.1.1,oligodendrocyte precursor cell,7
I11.MAA000902.3_11_M.1.1,oligodendrocyte,1
I11.MAA000926.3_9_M.1.1,oligodendrocyte,1
I11.MAA000935.3_8_M.1.1,endothelial cell,8
I11.MAA000944.3_9_M.1.1,oligodendrocyte,1
I11.MAA000947.3_9_M.1.1,astrocyte,0
I11.MAA001853.3_38_F.1.1,endothelial cell,12
I11.MAA001894.3_39_F.1.1,oligodendrocyte,1
I12.B003275.3_38_F.1.1,endothelial cell,8
I12.B003277.3_39_F.1.1,endothelial cell,13
I12.MAA000560.3_10_M.1.1,endothelial cell,8
I12.MAA000581.3_10_M.1.1,brain pericyte,4
I12.MAA000923.3_9_M.1.1,oligodendrocyte,1
I12.MAA000926.3_9_M.1.1,oligodendrocyte,1
I12.MAA000942.3_8_M.1.1,oligodendrocyte,1
I12.MAA000947.3_9_M.1.1,oligodendrocyte,1
I12.MAA001854.3_38_F.1.1,Bergmann glial cell,6
I13.B003275.3_38_F.1.1,endothelial cell,8
I13.MAA000560.3_10_M.1.1,oligodendrocyte,5
I13.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,7
I13.MAA000581.3_10_M.1.1,endothelial cell,8
I13.MAA000615.3_10_M.1.1,brain pericyte,4
I13.MAA000641.3_9_M.1.1,neuron,10
I13.MAA000902.3_11_M.1.1,oligodendrocyte,1
I13.MAA000930.3_8_M.1.1,oligodendrocyte,1
I13.MAA000932.3_11_M.1.1,oligodendrocyte,1
I13.MAA000942.3_8_M.1.1,oligodendrocyte,15
I13.MAA000944.3_9_M.1.1,oligodendrocyte,15
I13.MAA001894.3_39_F.1.1,oligodendrocyte,1
I14.B003275.3_38_F.1.1,brain pericyte,16
I14.MAA000560.3_10_M.1.1,oligodendrocyte,1
I14.MAA000926.3_9_M.1.1,endothelial cell,2
I14.MAA000942.3_8_M.1.1,oligodendrocyte,15
I14.MAA000944.3_9_M.1.1,neuron,3
I15.B001688.3_38_F.1.1,oligodendrocyte,1
I15.B003275.3_38_F.1.1,endothelial cell,8
I15.MAA000560.3_10_M.1.1,oligodendrocyte,15
I15.MAA000561.3_10_M.1.1,neuron,10
I15.MAA000581.3_10_M.1.1,brain pericyte,4
I15.MAA000638.3_9_M.1.1,neuron,10
I15.MAA000641.3_9_M.1.1,neuron,10
I15.MAA000923.3_9_M.1.1,oligodendrocyte,1
I15.MAA000924.3_8_M.1.1,oligodendrocyte,1
I15.MAA000926.3_9_M.1.1,oligodendrocyte,15
I15.MAA000928.3_9_M.1.1,oligodendrocyte,1
I15.MAA000935.3_8_M.1.1,oligodendrocyte,1
I15.MAA000944.3_9_M.1.1,brain pericyte,16
I15.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
I15.MAA001894.3_39_F.1.1,oligodendrocyte,1
I16.B000404.3_56_F.1.1,oligodendrocyte,1
I16.B000621.3_56_F.1.1,neuron,10
I16.B001688.3_38_F.1.1,oligodendrocyte,9
I16.MAA000560.3_10_M.1.1,oligodendrocyte,1
I16.MAA000561.3_10_M.1.1,neuron,10
I16.MAA000564.3_10_M.1.1,oligodendrocyte,15
I16.MAA000581.3_10_M.1.1,endothelial cell,8
I16.MAA000926.3_9_M.1.1,endothelial cell,8
I16.MAA000935.3_8_M.1.1,oligodendrocyte,1
I17.MAA000560.3_10_M.1.1,oligodendrocyte,1
I17.MAA000564.3_10_M.1.1,oligodendrocyte,15
I17.MAA000581.3_10_M.1.1,neuron,10
I17.MAA000926.3_9_M.1.1,oligodendrocyte,1
I17.MAA000935.3_8_M.1.1,oligodendrocyte,1
I17.MAA000941.3_8_M.1.1,oligodendrocyte,15
I17.MAA000944.3_9_M.1.1,oligodendrocyte,1
I18.B003275.3_38_F.1.1,endothelial cell,2
I18.MAA000560.3_10_M.1.1,oligodendrocyte,15
I18.MAA000581.3_10_M.1.1,brain pericyte,4
I18.MAA000924.3_8_M.1.1,neuron,12
I18.MAA000925.3_9_M.1.1,neuron,18
I18.MAA000926.3_9_M.1.1,endothelial cell,2
I18.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
I18.MAA001894.3_39_F.1.1,oligodendrocyte,1
I19.MAA000560.3_10_M.1.1,oligodendrocyte,1
I19.MAA000561.3_10_M.1.1,neuron,3
I19.MAA000563.3_10_M.1.1,oligodendrocyte,1
I19.MAA000581.3_10_M.1.1,brain pericyte,4
I19.MAA000902.3_11_M.1.1,neuron,18
I19.MAA000923.3_9_M.1.1,astrocyte,0
I19.MAA000924.3_8_M.1.1,neuron,10
I19.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,7
I2.B003277.3_39_F.1.1,oligodendrocyte,1
I2.MAA000560.3_10_M.1.1,astrocyte,0
I2.MAA000581.3_10_M.1.1,oligodendrocyte,1
I2.MAA000923.3_9_M.1.1,oligodendrocyte,1
I2.MAA000926.3_9_M.1.1,oligodendrocyte,1
I2.MAA000930.3_8_M.1.1,oligodendrocyte,1
I2.MAA000932.3_11_M.1.1,neuron,7
I2.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,7
I2.MAA000942.3_8_M.1.1,oligodendrocyte,1
I2.MAA000944.3_9_M.1.1,neuron,3
I2.MAA001894.3_39_F.1.1,astrocyte,19
I20.B003274.3_38_F.1.1,astrocyte,19
I20.B003728.3_56_F.1.1,oligodendrocyte,1
I20.MAA000560.3_10_M.1.1,oligodendrocyte,1
I20.MAA000561.3_10_M.1.1,brain pericyte,16
I20.MAA000564.3_10_M.1.1,endothelial cell,8
I20.MAA000581.3_10_M.1.1,endothelial cell,2
I20.MAA000641.3_9_M.1.1,oligodendrocyte,1
I20.MAA000926.3_9_M.1.1,oligodendrocyte,1
I20.MAA000940.3_8_M.1.1,neuron,3
I20.MAA000944.3_9_M.1.1,oligodendrocyte,1
I20.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
I21.B003275.3_38_F.1.1,endothelial cell,11
I21.MAA000581.3_10_M.1.1,endothelial cell,17
I21.MAA000926.3_9_M.1.1,astrocyte,19
I21.MAA000932.3_11_M.1.1,oligodendrocyte,15
I21.MAA000935.3_8_M.1.1,oligodendrocyte,1
I21.MAA000944.3_9_M.1.1,oligodendrocyte,1
I22.B003277.3_39_F.1.1,oligodendrocyte,13
I22.MAA000560.3_10_M.1.1,oligodendrocyte,1
I22.MAA000561.3_10_M.1.1,endothelial cell,2
I22.MAA000581.3_10_M.1.1,endothelial cell,2
I22.MAA000926.3_9_M.1.1,astrocyte,19
I22.MAA000935.3_8_M.1.1,oligodendrocyte,1
I22.MAA000944.3_9_M.1.1,oligodendrocyte,1
I22.MAA000947.3_9_M.1.1,astrocyte,19
I22.MAA001894.3_39_F.1.1,endothelial cell,2
I3.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,7
I3.MAA000923.3_9_M.1.1,oligodendrocyte,1
I3.MAA000925.3_9_M.1.1,oligodendrocyte,1
I3.MAA000926.3_9_M.1.1,oligodendrocyte,1
